Gene,Score
GENE_13597,0.132586
GENE_13604,0.23757
GENE_13606,0.242125
GENE_13609,0.380558
GENE_13611,0.178669
GENE_13612,0.223805
GENE_13615,0.016393
GENE_13616,0.423476
GENE_13617,0.142953
GENE_13618,0.282691
GENE_13619,0.239859
GENE_13622,0.2402
GENE_13625,0.330986
GENE_13631,0.417126
GENE_13633,0.275149
GENE_13634,0.315508
GENE_13635,0.282889
GENE_13643,0.351753
GENE_13645,0.203708
GENE_13646,0.357539
GENE_13648,0.36105
GENE_13649,0.358254
GENE_13650,0.333985
GENE_13652,0.233166
GENE_13657,0.273947
GENE_13658,0.112916
GENE_13659,0.409492
GENE_13660,0.248772
GENE_13661,0.278393
GENE_13662,0.1923
GENE_13663,0.117312
GENE_13665,0.189597
GENE_13667,0.27192
GENE_13668,0.317343
GENE_13669,0.266179
GENE_13670,0.284672
GENE_13671,0.216297
GENE_13672,0.299625
GENE_13673,0.398283
GENE_13675,0.320479
GENE_13676,0.330954
GENE_13677,0.279402
GENE_13679,0.099684
GENE_13680,0.145533
GENE_13681,0.295488
GENE_13682,0.248906
GENE_13683,0.293984
GENE_13684,0.417642
GENE_13685,0.322604
GENE_13686,0.375889
GENE_13687,0.259468
GENE_13689,0.169278
GENE_13690,0.244213
GENE_13692,0.169525
GENE_13694,0.405829
GENE_13695,0.329039
GENE_13697,0.302051
GENE_13699,0.373594
GENE_13700,0.047994
GENE_13701,0.308814
GENE_13702,0.118935
GENE_13703,0.249274
GENE_13704,0.218829
GENE_13705,0.316174
GENE_13708,0.272819
GENE_13709,0.384512
GENE_13710,0.18981
GENE_13711,0.470911
GENE_13712,0.266222
GENE_13715,0.086471
GENE_13716,0.158138
GENE_13717,0.235012
GENE_13718,0.361229
GENE_13719,0.296372
GENE_13720,0.13325
GENE_13721,0.235968
GENE_13722,0.451781
GENE_13723,0.261122
GENE_13725,0.217267
GENE_13727,0.299174
GENE_13728,0.326339
GENE_13729,0.204383
GENE_13730,0.300257
GENE_13732,0.217111
GENE_13733,0.321933
GENE_13734,0.266969
GENE_13735,0.298197
GENE_13736,0.174082
GENE_13737,0.167871
GENE_13739,0.34455
GENE_13743,0.24206
GENE_13755,0.278503
GENE_13756,0.21936
GENE_13757,0.339873
GENE_13758,0.189219
GENE_13759,0.23644
GENE_13763,0.328599
GENE_13764,0.367297
GENE_13765,0.197624
GENE_13766,0.445968
GENE_13767,0.281324
GENE_13768,0.145707
GENE_13769,0.286905
GENE_13770,0.2117
GENE_13771,0.293407
GENE_13772,0.245714
GENE_13773,0.257427
GENE_13774,0.158841
GENE_13775,0.349006
GENE_13776,0.134387
GENE_13777,0.139124
GENE_13778,0.286736
GENE_13779,0.410284
GENE_13780,0.214741
GENE_13781,0.320097
GENE_13782,0.357334
GENE_13783,0.331468
GENE_13784,0.218879
GENE_13785,0.140895
GENE_13786,0.029245
GENE_13787,0.223716
GENE_13788,0.367809
GENE_13789,0.137583
GENE_13790,0.320021
GENE_13791,0.154985
GENE_13792,0.260607
GENE_13793,0.320779
GENE_13794,0.18405
GENE_13796,0.267048
GENE_13797,0.208491
GENE_13798,0.320515
GENE_13800,0.273532
GENE_13802,0.255651
GENE_13803,0.405835
GENE_13804,0.316231
GENE_13805,0.180965
GENE_13806,0.241414
GENE_13807,0.24241
GENE_13808,0.258032
GENE_13809,0.502451
GENE_13810,0.287085
GENE_13811,0.04641
GENE_13812,0.19572
GENE_13813,0.056763
GENE_13814,0.21702
GENE_13815,0.051269
GENE_13816,0.162841
GENE_13817,0.097928
GENE_13818,0.288416
GENE_13819,0.250054
GENE_13820,0.280296
GENE_13821,0.239545
GENE_13822,0.11057
GENE_13823,0.301352
GENE_13824,0.442222
GENE_13825,0.290921
GENE_13826,0.207408
GENE_13827,0.107193
GENE_13828,0.159193
GENE_13829,0.295304
GENE_13830,0.357312
GENE_13831,0.276087
GENE_13832,0.329989
GENE_13833,0.320768
GENE_13834,0.300653
GENE_13835,0.184153
GENE_13836,0.267392
GENE_13837,0.165162
GENE_13838,0.251743
GENE_13839,0.283086
GENE_13840,0.417878
GENE_13841,0.119027
GENE_13842,0.298151
GENE_13843,0.398124
GENE_13844,0.325885
GENE_13845,0.333295
GENE_13846,0.308769
GENE_13847,0.379833
GENE_13848,0.141252
GENE_13849,0.111407
GENE_13850,0.249367
GENE_13851,0.033884
GENE_13852,0.373065
GENE_13853,0.372072
GENE_13854,0.206665
GENE_13855,0.212923
GENE_13856,0.242765
GENE_13858,0.255202
GENE_13859,0.262717
GENE_13860,0.305823
GENE_13861,0.232737
GENE_13862,0.344319
GENE_13863,0.294595
GENE_13864,0.189304
GENE_13865,0.383511
GENE_13866,0.114174
GENE_13867,0.240783
GENE_13868,0.346692
GENE_13869,0.177693
GENE_13870,0.280956
GENE_13871,0.304334
GENE_13872,0.163948
GENE_13873,0.242752
GENE_13874,0.23435
GENE_13875,0.194826
GENE_13876,0.480167
GENE_13877,0.173689
GENE_13878,0.350493
GENE_13879,0.21072
GENE_13880,0.141336
GENE_13881,0.260281
GENE_13882,0.314909
GENE_13883,0.342051
GENE_13885,0.406227
GENE_13886,0.544525
GENE_13887,0.275051
GENE_13888,0.183691
GENE_13889,0.295287
GENE_13890,0.223379
GENE_13891,0.342597
GENE_13892,0.120284
GENE_13893,0.486833
GENE_13894,0.335605
GENE_13895,0.0816
GENE_13896,0.179097
GENE_13897,0.331608
GENE_13898,0.367634
GENE_13899,0.122776
GENE_13900,0.321303
GENE_13901,0.055266
GENE_13902,0.241066
GENE_13903,0.361205
GENE_13904,0.194848
GENE_13905,0.099308
GENE_13906,0.264621
GENE_13907,0.189528
GENE_13908,0.312956
GENE_13909,0.161467
GENE_13910,0.172736
GENE_13911,0.0479
GENE_13912,0.266994
GENE_13913,0.23391
GENE_13914,0.131162
GENE_13915,0.26938
GENE_13916,0.352707
GENE_13917,0.228443
GENE_13918,0.276817
GENE_13919,0.277331
GENE_13920,0.129567
GENE_13921,0.455659
GENE_13922,0.202915
GENE_13923,0.315612
GENE_13924,0.326922
GENE_13925,0.23604
GENE_13926,0.31068
GENE_13927,0.274582
GENE_13928,0.258236
GENE_13930,0.216773
GENE_13931,0.188745
GENE_13932,0.203825
GENE_13933,0.1196
GENE_13934,0.362643
GENE_13936,0.410199
GENE_13937,0.3478
GENE_13938,0.377053
GENE_13939,0.215537
GENE_13940,0.186374
GENE_13941,0.172141
GENE_13942,0.314406
GENE_13943,0.272706
GENE_13944,0.242278
GENE_13945,0.379515
GENE_13946,0.290494
GENE_13947,0.166134
GENE_13948,0.181909
GENE_13949,0.318199
GENE_13950,0.354173
GENE_13951,0.305168
GENE_13952,0.439689
GENE_13953,0.413501
GENE_13954,0.294104
GENE_13955,0.166142
GENE_13956,0.119001
GENE_13957,0.211262
GENE_13958,0.325321
GENE_13959,0.432665
GENE_13960,0.291745
GENE_13961,0.366872
GENE_13962,0.225469
GENE_13963,0.312277
GENE_13964,0.332336
GENE_13965,0.052041
GENE_13966,0.208656
GENE_13967,0.34497
GENE_13968,0.277447
GENE_13969,0.130348
GENE_13970,0.01
GENE_13971,0.213422
GENE_13972,0.242841
GENE_13973,0.161608
GENE_13974,0.264308
GENE_13975,0.300639
GENE_13976,0.317069
GENE_13977,0.014408
GENE_13978,0.118571
GENE_13979,0.219538
GENE_13980,0.307217
GENE_13981,0.298923
GENE_13982,0.297187
GENE_13983,0.211658
GENE_13984,0.217237
GENE_13985,0.177167
GENE_13986,0.326819
GENE_13987,0.157951
GENE_13988,0.335004
GENE_13989,0.270785
GENE_13990,0.245496
GENE_13991,0.184329
GENE_13992,0.114446
GENE_13993,0.185235
GENE_13994,0.216999
GENE_13995,0.013098
GENE_13996,0.230264
GENE_13997,0.342436
GENE_13998,0.306722
GENE_13999,0.200379
GENE_14000,0.254694
GENE_14001,0.194384
GENE_14002,0.264876
GENE_14003,0.404011
GENE_14004,0.34685
GENE_14005,0.302079
GENE_14006,0.200712
GENE_14007,0.324994
GENE_14008,0.081312
GENE_14009,0.224765
GENE_14010,0.308371
GENE_14011,0.324042
GENE_14012,0.316988
GENE_14013,0.279483
GENE_14014,0.230428
GENE_14015,0.303798
GENE_14016,0.154714
GENE_14017,0.165532
GENE_14018,0.256173
GENE_14020,0.26732
GENE_14021,0.067438
GENE_14022,0.295515
GENE_14023,0.327273
GENE_14024,0.242271
GENE_14025,0.487447
GENE_14026,0.181706
GENE_14027,0.213891
GENE_14028,0.210493
GENE_14029,0.242381
GENE_14030,0.217128
GENE_14031,0.109319
GENE_14032,0.195345
GENE_14034,0.240238
GENE_14035,0.372857
GENE_14036,0.470224
GENE_14037,0.383547
GENE_14038,0.172462
GENE_14039,0.330419
GENE_14040,0.234067
GENE_14041,0.428456
GENE_14042,0.233458
GENE_14043,0.117249
GENE_14044,0.199882
GENE_14045,0.325706
GENE_14046,0.318994
GENE_14047,0.229978
GENE_14048,0.318341
GENE_14049,0.022683
GENE_14050,0.260383
GENE_14051,0.336069
GENE_14052,0.166714
GENE_14053,0.166366
GENE_14054,0.063355
GENE_14055,0.40899
GENE_14056,0.177985
GENE_14057,0.274104
GENE_14058,0.310392
GENE_14059,0.401207
GENE_14060,0.23461
GENE_14061,0.196057
GENE_14063,0.267307
GENE_14064,0.378408
GENE_14065,0.232983
GENE_14066,0.154513
GENE_14067,0.095924
GENE_14068,0.12787
GENE_14069,0.336439
GENE_14070,0.217938
GENE_14071,0.189248
GENE_14072,0.328403
GENE_14073,0.258505
GENE_14074,0.226054
GENE_14075,0.222687
GENE_14076,0.384932
GENE_14077,0.403802
GENE_14078,0.088998
GENE_14079,0.282759
GENE_14080,0.172314
GENE_14081,0.225175
GENE_14082,0.280928
GENE_14083,0.228728
GENE_14084,0.273046
GENE_14085,0.317297
GENE_14086,0.279458
GENE_14087,0.185316
GENE_14088,0.18708
GENE_14089,0.106029
GENE_14090,0.164608
GENE_14091,0.446207
GENE_14092,0.1708
GENE_14093,0.130662
GENE_14094,0.281993
GENE_14095,0.238964
GENE_14096,0.230441
GENE_14097,0.390905
GENE_14098,0.304913
GENE_14099,0.197001
GENE_14100,0.207552
GENE_14101,0.199741
GENE_14102,0.337474
GENE_14103,0.219185
GENE_14104,0.070685
GENE_14106,0.245168
GENE_14107,0.096297
GENE_14108,0.468423
GENE_14109,0.153433
GENE_14110,0.233814
GENE_14111,0.27582
GENE_14112,0.221134
GENE_14113,0.220997
GENE_14114,0.292183
GENE_14115,0.402622
GENE_14116,0.326751
GENE_14117,0.397851
GENE_14118,0.145338
GENE_14120,0.281736
GENE_14121,0.265525
GENE_14122,0.285109
GENE_14123,0.387623
GENE_14124,0.227921
GENE_14125,0.20945
GENE_14126,0.303398
GENE_14127,0.07218
GENE_14128,0.226315
GENE_14129,0.23658
GENE_14130,0.157964
GENE_14131,0.355706
GENE_14132,0.143776
GENE_14133,0.236413
GENE_14134,0.279316
GENE_14135,0.385345
GENE_14136,0.248944
GENE_14137,0.343615
GENE_14138,0.32006
GENE_14139,0.262346
GENE_14140,0.141049
GENE_14141,0.106542
GENE_14142,0.260651
GENE_14143,0.19573
GENE_14144,0.341926
GENE_14145,0.324586
GENE_14146,0.231539
GENE_14147,0.134229
GENE_14148,0.301074
GENE_14149,0.148205
GENE_14150,0.174154
GENE_14151,0.152058
GENE_14152,0.23615
GENE_14153,0.367019
GENE_14154,0.249496
GENE_14155,0.205678
GENE_14156,0.097439
GENE_14157,0.305212
GENE_14158,0.17196
GENE_14159,0.261752
GENE_14160,0.214578
GENE_14162,0.333818
GENE_14163,0.234276
GENE_14164,0.244107
GENE_14165,0.298575
GENE_14166,0.460694
GENE_14167,0.338845
GENE_14168,0.241139
GENE_14169,0.25032
GENE_14170,0.197514
GENE_14171,0.155
GENE_14172,0.194725
GENE_14173,0.172785
GENE_14174,0.315337
GENE_14175,0.142881
GENE_14176,0.383321
GENE_14177,0.325205
GENE_14178,0.25205
GENE_14179,0.250032
GENE_14180,0.194272
GENE_14181,0.277008
GENE_14182,0.358809
GENE_14183,0.179684
GENE_14184,0.096661
GENE_14185,0.320322
GENE_14186,0.282437
GENE_14187,0.13798
GENE_14188,0.176661
GENE_14189,0.16409
GENE_14190,0.177547
GENE_14191,0.217632
GENE_14193,0.223345
GENE_14194,0.184921
GENE_14195,0.174184
GENE_14196,0.227122
GENE_14197,0.266769
GENE_14198,0.21837
GENE_14199,0.365867
GENE_14200,0.300809
GENE_14201,0.090915
GENE_14202,0.302373
GENE_14203,0.310554
GENE_14204,0.206527
GENE_14205,0.10048
GENE_14206,0.250807
GENE_14207,0.249229
GENE_14208,0.137835
GENE_14209,0.104878
GENE_14210,0.241245
GENE_14211,0.226692
GENE_14212,0.208273
GENE_14213,0.241659
GENE_14214,0.139722
GENE_14215,0.206518
GENE_14216,0.303333
GENE_14217,0.215003
GENE_14218,0.082803
GENE_14219,0.202731
GENE_14220,0.142984
GENE_14221,0.276714
GENE_14222,0.281884
GENE_14223,0.084123
GENE_14224,0.325901
GENE_14225,0.138781
GENE_14226,0.405918
GENE_14227,0.245122
GENE_14228,0.125361
GENE_14229,0.135801
GENE_14230,0.28481
GENE_14231,0.21087
GENE_14232,0.240335
GENE_14233,0.411278
GENE_14234,0.180076
GENE_14236,0.255996
GENE_14237,0.391984
GENE_14238,0.427051
GENE_14239,0.08934
GENE_14240,0.300539
GENE_14241,0.1337
GENE_14242,0.390681
GENE_14244,0.167713
GENE_14245,0.546951
GENE_14246,0.396738
GENE_14247,0.170339
GENE_14248,0.252001
GENE_14250,0.475364
GENE_14251,0.328366
GENE_14252,0.294234
GENE_14253,0.375216
GENE_14254,0.237703
GENE_14255,0.213328
GENE_14257,0.215314
GENE_14258,0.335837
GENE_14259,0.286518
GENE_14260,0.279128
GENE_14262,0.329523
GENE_14263,0.044895
GENE_14264,0.281007
GENE_14265,0.271857
GENE_14266,0.416881
GENE_14268,0.097141
GENE_14269,0.405719
GENE_14270,0.257541
GENE_14271,0.298899
GENE_14272,0.417592
GENE_14273,0.306076
GENE_14274,0.290037
GENE_14275,0.274229
GENE_14276,0.201652
GENE_14277,0.247151
GENE_14278,0.178449
GENE_14279,0.245543
GENE_14280,0.016407
GENE_14281,0.292904
GENE_14282,0.237826
GENE_14283,0.21638
GENE_14284,0.271976
GENE_14285,0.106644
GENE_14286,0.442927
GENE_14287,0.239723
GENE_14288,0.235416
GENE_14289,0.15346
GENE_14290,0.252395
GENE_14291,0.388696
GENE_14292,0.353592
GENE_14293,0.335444
GENE_14294,0.30464
GENE_14295,0.214146
GENE_14296,0.104984
GENE_14297,0.229896
GENE_14298,0.226413
GENE_14299,0.354879
GENE_14300,0.280939
GENE_14301,0.411231
GENE_14302,0.369749
GENE_14303,0.20435
GENE_14304,0.070487
GENE_14305,0.388558
GENE_14307,0.385939
GENE_14308,0.113379
GENE_14309,0.400924
GENE_14310,0.288212
GENE_14311,0.266069
GENE_14312,0.411478
GENE_14313,0.384469
GENE_14314,0.315133
GENE_14315,0.297322
GENE_14316,0.311639
GENE_14317,0.209994
GENE_14318,0.24449
GENE_14320,0.159768
GENE_14321,0.216696
GENE_14322,0.213337
GENE_14323,0.186469
GENE_14324,0.263675
GENE_14325,0.217602
GENE_14326,0.300223
GENE_14327,0.087768
GENE_14328,0.238665
GENE_14329,0.263155
GENE_14330,0.218937
GENE_14331,0.232761
GENE_14332,0.091475
GENE_14334,0.285648
GENE_14335,0.314761
GENE_14336,0.299354
GENE_14337,0.353873
GENE_14338,0.270153
GENE_14339,0.297868
GENE_14340,0.265609
GENE_14341,0.318755
GENE_14342,0.742277
GENE_14348,0.160642
GENE_14350,0.40869
GENE_14351,0.01
GENE_14353,0.235982
GENE_14355,0.367227
GENE_14356,0.240674
GENE_14357,0.209499
GENE_14358,0.262942
GENE_14359,0.214688
GENE_14360,0.253085
GENE_14362,0.181662
GENE_14363,0.360867
GENE_14364,0.392326
GENE_14365,0.236661
GENE_14366,0.111351
GENE_14367,0.197616
GENE_14368,0.231601
GENE_14369,0.300554
GENE_14370,0.149199
GENE_14371,0.173084
GENE_14372,0.301068
GENE_14373,0.343891
GENE_14374,0.187841
GENE_14375,0.116678
GENE_14376,0.578412
GENE_14377,0.32833
GENE_14378,0.2233
GENE_14379,0.336903
GENE_14381,0.237554
GENE_14382,0.336716
GENE_14383,0.265939
GENE_14384,0.259127
GENE_14385,0.238642
GENE_14386,0.105262
GENE_14387,0.443809
GENE_14388,0.155847
GENE_14389,0.113998
GENE_14390,0.228714
GENE_14391,0.153853
GENE_14392,0.244829
GENE_14393,0.318776
GENE_14394,0.34953
GENE_14395,0.331473
GENE_14396,0.219437
GENE_14397,0.254959
GENE_14399,0.290788
GENE_14400,0.074221
GENE_14401,0.307058
GENE_14402,0.10427
GENE_14403,0.454035
GENE_14404,0.209548
GENE_14405,0.231512
GENE_14406,0.173029
GENE_14407,0.187003
GENE_14408,0.477409
GENE_14409,0.344037
GENE_14410,0.09508
GENE_14411,0.400421
GENE_14412,0.369324
GENE_14413,0.221879
GENE_14414,0.28067
GENE_14416,0.248506
GENE_14417,0.447258
GENE_14418,0.170371
GENE_14419,0.264601
GENE_14420,0.207185
GENE_14421,0.106696
GENE_14422,0.469164
GENE_14423,0.131843
GENE_14424,0.272013
GENE_14425,0.07593
GENE_14426,0.210093
GENE_14427,0.292197
GENE_14428,0.167527
GENE_14429,0.30868
GENE_14430,0.223096
GENE_14431,0.366008
GENE_14432,0.386176
GENE_14433,0.191326
GENE_14434,0.257673
GENE_14435,0.268345
GENE_14436,0.311935
GENE_14437,0.251438
GENE_14438,0.269021
GENE_14439,0.225659
GENE_14440,0.261524
GENE_14441,0.379794
GENE_14442,0.314608
GENE_14443,0.320126
GENE_14444,0.322307
GENE_14445,0.234619
GENE_14446,0.281883
GENE_14447,0.141483
GENE_14448,0.376881
GENE_14450,0.01
GENE_14451,0.241285
GENE_14452,0.36409
GENE_14453,0.113613
GENE_14454,0.289978
GENE_14455,0.181923
GENE_14456,0.21312
GENE_14457,0.344594
GENE_14458,0.269806
GENE_14459,0.046564
GENE_14460,0.152357
GENE_14461,0.347534
GENE_14462,0.294894
GENE_14463,0.424814
GENE_14464,0.418265
GENE_14465,0.215775
GENE_14466,0.500324
GENE_14467,0.252448
GENE_14468,0.153733
GENE_14469,0.186636
GENE_14470,0.024327
GENE_14471,0.410702
GENE_14472,0.409476
GENE_14473,0.148449
GENE_14474,0.227212
GENE_14475,0.259561
GENE_14476,0.153965
GENE_14477,0.07449
GENE_14478,0.228964
GENE_14479,0.217892
GENE_14480,0.211159
GENE_14481,0.272272
GENE_14482,0.392952
GENE_14483,0.219691
GENE_14484,0.267044
GENE_14485,0.322687
GENE_14486,0.305414
GENE_14487,0.188558
GENE_14488,0.259638
GENE_14489,0.304754
GENE_14490,0.137165
GENE_14491,0.376354
GENE_14492,0.393159
GENE_14493,0.177722
GENE_14494,0.269367
GENE_14495,0.314228
GENE_14496,0.195439
GENE_14497,0.298161
GENE_14498,0.266326
GENE_14499,0.103208
GENE_14501,0.295916
GENE_14502,0.139986
GENE_14505,0.34392
GENE_14506,0.182879
GENE_14507,0.233871
GENE_14509,0.387228
GENE_14510,0.299638
GENE_14511,0.142053
GENE_14512,0.148508
GENE_14515,0.19007
GENE_14520,0.289464
GENE_14527,0.28583
GENE_14528,0.16569
GENE_14529,0.133279
GENE_14531,0.278158
GENE_14535,0.231814
GENE_14539,0.465722
GENE_14541,0.25366
GENE_14543,0.431425
GENE_14554,0.132962
GENE_14564,0.092679
GENE_14568,0.287991
GENE_14569,0.518913
GENE_14573,0.42561
GENE_14585,0.171782
GENE_14586,0.203943
GENE_14591,0.133102
GENE_14594,0.068836
GENE_14602,0.321841
GENE_14603,0.272302
GENE_14605,0.251049
GENE_14606,0.109994
GENE_14607,0.413996
GENE_14608,0.199664
GENE_14609,0.303363
GENE_14610,0.104544
GENE_14611,0.230947
GENE_14612,0.279137
GENE_14613,0.282708
GENE_14614,0.265465
GENE_14615,0.299452
GENE_14616,0.136948
GENE_14617,0.269737
GENE_14618,0.261376
GENE_14619,0.273167
GENE_14620,0.257235
GENE_14621,0.122679
GENE_14622,0.11822
GENE_14623,0.028573
GENE_14624,0.331753
GENE_14625,0.332766
GENE_14626,0.334355
GENE_14627,0.280679
GENE_14628,0.036688
GENE_14629,0.147329
GENE_14630,0.267042
GENE_14631,0.263552
GENE_14632,0.227725
GENE_14633,0.286892
GENE_14634,0.251165
GENE_14635,0.262077
GENE_14636,0.186093
GENE_14637,0.348201
GENE_14638,0.206923
GENE_14639,0.116935
GENE_14640,0.1729
GENE_14641,0.215153
GENE_14642,0.3494
GENE_14643,0.245773
GENE_14644,0.231385
GENE_14646,0.125134
GENE_14647,0.328548
GENE_14648,0.184805
GENE_14650,0.239997
GENE_14652,0.398018
GENE_14656,0.300876
GENE_14657,0.087175
GENE_14658,0.073049
GENE_14659,0.243569
GENE_14660,0.128726
GENE_14661,0.314855
GENE_14662,0.254226
GENE_14663,0.266538
GENE_14664,0.179326
GENE_14669,0.424138
GENE_14670,0.534259
GENE_14672,0.222142
GENE_14673,0.285304
GENE_14674,0.259742
GENE_14675,0.224031
GENE_14676,0.166793
GENE_14677,0.141503
GENE_14678,0.13644
GENE_14679,0.290524
GENE_14680,0.198033
GENE_14681,0.01
GENE_14682,0.294486
GENE_14683,0.246174
GENE_14684,0.384667
GENE_14685,0.287312
GENE_14686,0.402133
GENE_14687,0.027032
GENE_14689,0.178053
GENE_14690,0.187489
GENE_14691,0.344316
GENE_14692,0.249113
GENE_14693,0.363369
GENE_14694,0.117517
GENE_14695,0.346526
GENE_14696,0.322099
GENE_14697,0.048177
GENE_14700,0.382262
GENE_14701,0.259346
GENE_14702,0.289204
GENE_14703,0.16351
GENE_14704,0.377525
GENE_14705,0.131415
GENE_14706,0.333209
GENE_14707,0.332061
GENE_14708,0.152583
GENE_14709,0.448337
GENE_14710,0.273153
GENE_14711,0.315389
GENE_14712,0.097288
GENE_14713,0.461773
GENE_14714,0.127544
GENE_14715,0.352489
GENE_14716,0.150523
GENE_14717,0.188101
GENE_14718,0.328875
GENE_14719,0.352755
GENE_14720,0.122872
GENE_14721,0.359047
GENE_14722,0.354498
GENE_14723,0.156205
GENE_14724,0.409865
GENE_14725,0.104314
GENE_14726,0.187523
GENE_14727,0.2979
GENE_14728,0.164643
GENE_14729,0.276382
GENE_14730,0.274108
GENE_14732,0.231293
GENE_14733,0.33324
GENE_14734,0.227164
GENE_14735,0.273154
GENE_14736,0.364647
GENE_14737,0.329069
GENE_14739,0.328602
GENE_14740,0.135082
GENE_14741,0.302479
GENE_14742,0.16215
GENE_14743,0.121859
GENE_14744,0.242829
GENE_14745,0.15957
GENE_14747,0.329062
GENE_14748,0.331454
GENE_14749,0.059737
GENE_14750,0.16717
GENE_14751,0.104021
GENE_14752,0.203737
GENE_14754,0.295518
GENE_14755,0.225771
GENE_14756,0.191024
GENE_14757,0.380018
GENE_14758,0.019514
GENE_14759,0.373687
GENE_14761,0.195571
GENE_14763,0.242189
GENE_14764,0.197264
GENE_14766,0.404289
GENE_14768,0.126902
GENE_14769,0.251174
GENE_14770,0.302744
GENE_14771,0.0889
GENE_14773,0.15801
GENE_14774,0.235182
GENE_14776,0.161333
GENE_14777,0.168441
GENE_14778,0.215014
GENE_14779,0.314958
GENE_14780,0.215728
GENE_14782,0.357843
GENE_14783,0.150224
GENE_14784,0.124808
GENE_14785,0.442635
GENE_14786,0.184204
GENE_14787,0.118909
GENE_14789,0.075795
GENE_14790,0.35751
GENE_14791,0.21587
GENE_14792,0.224629
GENE_14793,0.23408
GENE_14794,0.351294
GENE_14795,0.232047
GENE_14798,0.484405
GENE_14799,0.263376
GENE_14800,0.356178
GENE_14801,0.330524
GENE_14802,0.246355
GENE_14804,0.191303
GENE_14805,0.283196
GENE_14806,0.30101
GENE_14807,0.192741
GENE_14808,0.266634
GENE_14809,0.37362
GENE_14810,0.456995
GENE_14813,0.335437
GENE_14814,0.436276
GENE_14815,0.187063
GENE_14816,0.320188
GENE_14817,0.383852
GENE_14818,0.160367
GENE_14819,0.201441
GENE_14820,0.42379
GENE_14821,0.15249
GENE_14822,0.115887
GENE_14823,0.402798
GENE_14824,0.369676
GENE_14825,0.293212
GENE_14826,0.245429
GENE_14831,0.206148
GENE_14832,0.278195
GENE_14833,0.407981
GENE_14834,0.273857
GENE_14835,0.466696
GENE_14836,0.160206
GENE_14837,0.248032
GENE_14838,0.212694
GENE_14839,0.141486
GENE_14840,0.234692
GENE_14841,0.291733
GENE_14842,0.302423
GENE_14844,0.467045
GENE_14845,0.296447
GENE_14846,0.365014
GENE_14847,0.256609
GENE_14848,0.417806
GENE_14849,0.639845
GENE_14850,0.303109
GENE_14854,0.150734
GENE_14855,0.195119
GENE_14857,0.278193
GENE_14858,0.29565
GENE_14859,0.319843
GENE_14860,0.29602
GENE_14861,0.250698
GENE_14862,0.18638
GENE_14863,0.290114
GENE_14864,0.435499
GENE_14865,0.351993
GENE_14866,0.30347
GENE_14867,0.352957
GENE_14868,0.212894
GENE_14869,0.199173
GENE_14871,0.175221
GENE_14872,0.237471
GENE_14873,0.207799
GENE_14874,0.370827
GENE_14875,0.202468
GENE_14876,0.169728
GENE_14877,0.444258
GENE_14878,0.204862
GENE_14879,0.265353
GENE_14880,0.295132
GENE_14881,0.136331
GENE_14882,0.373548
GENE_14884,0.313712
GENE_14885,0.405838
GENE_14886,0.182078
GENE_14888,0.259913
GENE_14889,0.253936
GENE_14890,0.276389
GENE_14891,0.104539
GENE_14892,0.261084
GENE_14894,0.107354
GENE_14895,0.285833
GENE_14896,0.037135
GENE_14897,0.064841
GENE_14899,0.331855
GENE_14900,0.195316
GENE_14901,0.151214
GENE_14902,0.377085
GENE_14903,0.282763
GENE_14905,0.337209
GENE_14906,0.233376
GENE_14909,0.517963
GENE_14910,0.189549
GENE_14911,0.42445
GENE_14912,0.243863
GENE_14913,0.084549
GENE_14914,0.298285
GENE_14917,0.731476
GENE_14918,0.144868
GENE_14919,0.157778
GENE_14921,0.24753
GENE_14922,0.284975
GENE_14923,0.01
GENE_14926,0.355312
GENE_14927,0.20055
GENE_14928,0.116825
GENE_14929,0.344107
GENE_14931,0.247638
GENE_14932,0.371617
GENE_14933,0.293795
GENE_14934,0.249849
GENE_14935,0.234727
GENE_14936,0.298271
GENE_14938,0.208647
GENE_14939,0.164743
GENE_14940,0.310991
GENE_14942,0.235551
GENE_14943,0.253357
GENE_14944,0.358938
GENE_14945,0.238612
GENE_14946,0.251503
GENE_14947,0.190035
GENE_14948,0.293074
GENE_14949,0.284983
GENE_14950,0.340078
GENE_14951,0.192087
GENE_14952,0.204218
GENE_14953,0.329214
GENE_14955,0.275221
GENE_14958,0.159378
GENE_14959,0.380655
GENE_14960,0.230155
GENE_14962,0.328428
GENE_14963,0.123479
GENE_14964,0.588579
GENE_14965,0.09554
GENE_14966,0.365225
GENE_14967,0.241837
GENE_14968,0.21334
GENE_14969,0.26854
GENE_14970,0.31319
GENE_14971,0.15956
GENE_14972,0.168421
GENE_14973,0.31496
GENE_14976,0.079266
GENE_14978,0.191577
GENE_14979,0.554069
GENE_14980,0.153199
GENE_14981,0.36478
GENE_14982,0.191405
GENE_14987,0.300905
GENE_14988,0.315436
GENE_14990,0.362896
GENE_14991,0.229975
GENE_14992,0.448888
GENE_14994,0.191066
GENE_14995,0.273422
GENE_14999,0.274528
GENE_15000,0.137803
GENE_15001,0.221413
GENE_15002,0.266151
GENE_15003,0.206788
GENE_15008,0.494092
GENE_15009,0.166138
GENE_15010,0.367942
GENE_15011,0.335646
GENE_15012,0.248614
GENE_15013,0.163479
GENE_15014,0.173174
GENE_15015,0.198203
GENE_15016,0.071426
GENE_15017,0.149653
GENE_15019,0.101752
GENE_15021,0.384588
