gene,score
CG4792,0.149138
CG4798,0.200482
CG4800,0.142153
CG4802,0.118898
CG4803,0.297735
CG4806,0.192015
CG4810,0.445926
CG4813,0.265955
CG4816,0.374038
CG4820,0.41538
CG4824,0.234229
CG4835,0.048861
CG4836,0.304989
CG4839,0.259768
CG4840,0.274055
CG4841,0.288353
CG4843,0.227
CG4845,0.029755
CG4848,0.216925
CG4849,0.182353
CG4857,0.367288
CG4858,0.17369
CG4860,0.309127
CG4865,0.251059
CG4872,0.124769
CG4877,0.242404
CG4878,0.079799
CG4886,0.061453
CG4887,0.356502
CG4892,0.216781
CG4893,0.279289
CG4896,0.354666
CG4897,0.248339
CG4901,0.159059
CG4903,0.176695
CG4904,0.300297
CG4909,0.291354
CG4911,0.238938
CG4912,0.279156
CG4916,0.137995
CG4919,0.25298
CG4921,0.290823
CG4924,0.279212
CG4925,0.358513
CG4927,0.185435
CG4930,0.228994
CG4931,0.287389
CG4933,0.357415
CG4937,0.301287
CG4943,0.239041
CG4945,0.152111
CG4947,0.354775
CG4949,0.14535
CG4951,0.182925
CG4954,0.236895
CG4957,0.068339
CG4965,0.186889
CG4966,0.174674
CG4968,0.184139
CG4969,0.182334
CG4973,0.35176
CG4975,0.428539
CG4980,0.434223
CG4983,0.200759
CG4996,0.20118
CG5000,0.285343
CG5001,0.318624
CG5003,0.194597
CG5009,0.314493
CG5012,0.42229
CG5013,0.336093
CG5018,0.238877
CG5023,0.541005
CG5024,0.236368
CG5025,0.241228
CG5026,0.29722
CG5032,0.19514
CG5043,0.207739
CG5044,0.201074
CG5045,0.357573
CG5047,0.272112
CG5052,0.208257
CG5053,0.392572
CG5056,0.320955
CG5060,0.100145
CG5062,0.354549
CG5063,0.243893
CG5064,0.229066
CG5068,0.453166
CG5071,0.187134
CG5072,0.271482
CG5075,0.308823
CG5085,0.212698
CG32767,0.387967
CG5087,0.386428
CG5089,0.412175
CG5094,0.402579
CG5098,0.142715
CG5103,0.393477
CG5105,0.216825
CG5108,0.094356
CG5109,0.379898
CG5110,0.200628
CG5111,0.194553
CG5118,0.217164
CG5119,0.345132
CG5122,0.190909
CG5124,0.3706
CG5125,0.148586
CG5126,0.13938
CG5127,0.271466
CG5131,0.139034
CG5139,0.275153
CG5140,0.252258
CG5142,0.492132
CG5146,0.283257
CG5148,0.317259
CG5149,0.342678
CG5151,0.379351
CG5155,0.228206
CG5157,0.30193
CG5160,0.199608
CG5161,0.350573
CG5164,0.279195
CG5165,0.225021
CG5166,0.258908
CG5168,0.307744
CG5169,0.543473
CG5171,0.249992
CG5175,0.142788
CG5177,0.333667
CG5180,0.245463
CG5182,0.275169
CG5194,0.432883
CG5197,0.305599
CG5198,0.217843
CG5199,0.191184
CG5202,0.406744
CG5208,0.22481
CG5213,0.200069
CG5214,0.160657
CG5215,0.395416
CG5216,0.232041
CG5217,0.458816
CG5219,0.252078
CG5220,0.355455
CG5222,0.138962
CG5231,0.255162
CG5232,0.244241
CG5237,0.496845
CG5241,0.351788
CG5245,0.32069
CG5249,0.406929
CG5252,0.086235
CG5263,0.278905
CG5267,0.362732
CG5270,0.213304
CG5272,0.09852
CG5274,0.190796
CG5277,0.139901
CG5280,0.21915
CG5289,0.159032
CG5290,0.298408
CG5300,0.205924
CG5317,0.28314
CG5319,0.285498
CG5320,0.204074
CG5321,0.188604
CG5322,0.140792
CG5325,0.426357
CG5330,0.05982
CG5333,0.327666
CG5335,0.247167
CG5337,0.288569
CG5338,0.139695
CG5339,0.176898
CG33099,0.420484
CG5341,0.359231
CG5344,0.36899
CG5346,0.294544
CG5347,0.329501
CG5352,0.208674
CG5354,0.473912
CG5355,0.210855
CG5360,0.230976
CG5362,0.104598
CG5373,0.327184
CG5375,0.364566
CG5376,0.01
CG5378,0.33822
CG5383,0.340914
CG5384,0.311461
CG5387,0.364304
CG5389,0.211378
CG5394,0.09278
CG5395,0.108503
CG5405,0.213561
CG5406,0.22633
CG5407,0.172086
CG5408,0.15117
CG5409,0.236166
CG5412,0.496394
CG5414,0.326543
CG5418,0.347395
CG5422,0.26684
CG5428,0.259783
CG5429,0.208236
CG5432,0.29073
CG5433,0.262849
CG5435,0.329069
CG5436,0.384591
CG5439,0.196269
CG5440,0.494626
CG5442,0.313888
CG33102,0.136133
CG32849,0.212536
CG5451,0.221753
CG5454,0.279307
CG5455,0.301623
CG5458,0.452597
CG5462,0.29217
CG5463,0.098836
CG5466,0.271526
CG5467,0.172871
CG5469,0.463016
CG5478,0.15054
CG5479,0.472851
CG5483,0.369351
CG5489,0.12135
CG5491,0.375983
CG5495,0.229094
CG5498,0.299642
CG5502,0.140579
CG5509,0.287481
CG5514,0.205071
CG5515,0.327094
CG5516,0.32384
CG5518,0.150838
CG5519,0.174067
CG5521,0.228695
CG5522,0.305155
CG5525,0.241306
CG5526,0.431834
CG5537,0.23894
CG5543,0.190014
CG5546,0.101693
CG5547,0.199071
CG5555,0.389339
CG5556,0.36086
CG5561,0.570421
CG5565,0.313482
CG5567,0.467053
CG5577,0.220027
CG5585,0.374053
CG5586,0.244257
CG5589,0.292198
CG5590,0.079129
CG5591,0.200501
CG5595,0.144337
CG5604,0.427044
CG5608,0.304001
CG5613,0.269369
CG5614,0.329058
CG5618,0.283146
CG5625,0.483096
CG5626,0.353247
CG5627,0.196156
CG5629,0.370786
CG5637,0.300702
CG5641,0.489616
CG5643,0.355203
CG5648,0.157089
CG5650,0.280776
CG5651,0.157538
CG5654,0.314148
CG5655,0.174819
CG5658,0.329439
CG5659,0.278185
CG5662,0.112556
CG5663,0.346852
CG5664,0.191125
CG5665,0.23803
CG5675,0.412453
CG5681,0.260497
CG5688,0.265858
CG5690,0.311667
CG5691,0.345191
CG5692,0.219411
CG5694,0.369322
CG5703,0.350052
CG5704,0.319998
CG5706,0.449365
CG5707,0.163496
CG5709,0.339449
CG5711,0.378333
CG5720,0.288492
CG5721,0.50356
CG5728,0.145318
CG5729,0.158403
CG5730,0.330473
CG5733,0.460161
CG5734,0.264084
CG5735,0.132847
CG5740,0.271778
CG5745,0.390668
CG5746,0.266209
CG5753,0.048405
CG5757,0.276835
CG5762,0.349908
CG5771,0.025765
CG5776,0.232311
CG5779,0.255831
CG5781,0.251985
CG5784,0.181691
CG5786,0.158383
CG5787,0.183783
CG5788,0.534113
CG5790,0.238629
CG5793,0.463467
CG5794,0.336592
CG5796,0.356104
CG5800,0.228669
CG5808,0.293269
CG5814,0.081227
CG5815,0.26978
CG5818,0.13947
CG5824,0.263796
CG5826,0.131457
CG5828,0.250669
CG5829,0.087526
CG5830,0.086182
CG5837,0.428581
CG5838,0.171505
CG5840,0.449796
CG5841,0.44299
CG5844,0.208213
CG5851,0.161994
CG5859,0.247076
CG5870,0.178779
CG5872,0.318299
CG5877,0.159278
CG5882,0.241578
CG5886,0.304418
CG5889,0.384257
CG5904,0.117942
CG5913,0.238036
CG5915,0.012122
CG6053,0.16194
CG6054,0.19548
CG6058,0.385217
CG6059,0.160197
CG6061,0.204463
CG6064,0.361668
CG6066,0.2521
CG6072,0.135504
CG6083,0.217459
CG6084,0.165079
CG6090,0.427341
CG6091,0.127986
CG6093,0.214713
CG6094,0.421494
CG6095,0.368418
CG6098,0.194797
CG6104,0.35778
CG6106,0.455203
CG6108,0.196802
CG33490,0.230371
CG6114,0.322301
CG6117,0.41953
CG6121,0.190355
CG6122,0.233523
CG6123,0.144139
CG6129,0.421246
CG6136,0.09719
CG6137,0.33455
CG6141,0.216967
CG6143,0.21103
CG6147,0.264987
CG6148,0.227989
CG6153,0.250782
CG6156,0.10473
CG6159,0.292715
CG6163,0.479268
CG6167,0.426147
CG6169,0.348881
CG6171,0.437915
CG6176,0.145889
CG6177,0.422149
CG6179,0.340896
CG6189,0.126256
CG6193,0.311708
CG6194,0.131002
CG6195,0.158684
CG6196,0.384383
CG6197,0.165274
CG6198,0.28578
CG6204,0.159466
CG6208,0.192516
CG6216,0.18716
CG6218,0.259658
CG6220,0.18901
CG6224,0.246096
CG6226,0.221009
CG6227,0.153237
CG6233,0.154111
CG6238,0.260934
CG6240,0.211439
CG6241,0.205761
CG6249,0.165427
CG6254,0.179959
CG6255,0.36783
CG6265,0.356951
CG6276,0.038573
CG6284,0.058685
CG6287,0.295209
CG6294,0.17286
CG6298,0.216172
CG6311,0.194925
CG6315,0.236992
CG6320,0.245802
CG6321,0.389012
CG6325,0.275727
CG6330,0.234037
CG6332,0.220569
CG6333,0.306928
CG6341,0.410729
CG6342,0.204285
CG6345,0.417842
CG6353,0.339282
CG6354,0.217033
CG33981,0.135666
CG6355,0.249762
CG6358,0.207851
CG6362,0.149244
CG6363,0.283666
CG6369,0.286111
CG6372,0.33987
CG6375,0.228927
CG6384,0.178495
CG6385,0.227972
CG6386,0.344486
CG6392,0.29835
CG6393,0.388533
CG6405,0.151232
CG6410,0.285671
CG6412,0.165328
CG6413,0.29853
CG6414,0.242163
CG6418,0.311804
CG6420,0.219466
CG6422,0.114705
CG6424,0.292991
CG6425,0.344276
CG6428,0.17129
CG6432,0.093569
CG6433,0.307671
CG6441,0.183087
CG6444,0.271581
CG6450,0.280783
CG6451,0.349401
CG6465,0.268868
CG6470,0.271685
CG6472,0.1486
CG6477,0.046516
CG6481,0.147747
CG6486,0.239635
CG6488,0.309865
CG6493,0.228232
CG6498,0.306655
CG6502,0.275285
CG6509,0.534271
CG6510,0.347825
CG6514,0.192296
CG6520,0.4221
CG6521,0.416422
CG6522,0.118751
CG6535,0.371418
CG6540,0.306912
CG6541,0.272134
CG6542,0.184013
CG6543,0.192058
CG6546,0.26934
CG6547,0.127527
CG6549,0.292591
CG6551,0.369845
CG6554,0.182149
CG6556,0.446309
CG6562,0.225588
CG6563,0.131781
CG6565,0.308289
CG6567,0.429833
CG6569,0.371818
CG6571,0.203005
CG6576,0.225538
CG6586,0.142448
CG6589,0.102119
CG6593,0.312353
CG6598,0.25055
CG6601,0.355932
CG6603,0.17427
CG6605,0.235665
CG6606,0.270309
CG6607,0.330488
CG6612,0.350871
CG6613,0.153569
CG6614,0.199493
CG6617,0.258669
CG6620,0.4034
CG6621,0.204472
CG6622,0.268485
CG6623,0.270235
CG6625,0.222921
CG6630,0.415911
CG6631,0.309204
CG6632,0.166554
CG6646,0.314146
CG6647,0.207823
CG6652,0.362709
CG6661,0.262975
CG6662,0.219642
CG33092,0.336937
CG6671,0.147341
CG6674,0.339908
CG6678,0.317839
CG33529,0.379048
CG6683,0.271598
CG6688,0.35987
CG6689,0.072092
CG6693,0.255671
CG6694,0.185896
CG6697,0.309902
CG6699,0.170253
CG6700,0.1852
CG6704,0.529521
CG6708,0.306626
CG6712,0.243578
CG6713,0.224051
CG6715,0.402805
CG6718,0.201364
CG6719,0.181281
CG6724,0.36016
CG6733,0.461411
CG6734,0.376798
CG6738,0.372369
CG6742,0.337924
CG6743,0.24973
CG6752,0.292702
CG6757,0.345915
CG6758,0.130069
CG6759,0.250412
CG6760,0.251451
CG6761,0.135674
CG6764,0.303337
CG6765,0.200275
CG6767,0.463057
CG6769,0.401599
CG6773,0.133385
CG6776,0.320176
CG6778,0.388093
CG6789,0.284482
CG6791,0.271351
CG6792,0.337684
CG6793,0.082302
CG6800,0.146256
CG6801,0.130271
CG6814,0.232392
CG6815,0.300825
CG6818,0.42643
CG6819,0.244327
CG6829,0.38552
CG6830,0.438993
CG6831,0.274884
CG6833,0.246552
CG6834,0.109143
CG6838,0.156711
CG6842,0.155072
CG6843,0.207055
CG6846,0.242488
CG6847,0.383696
CG6864,0.302748
CG6865,0.157459
CG6866,0.235079
CG6870,0.357268
CG6873,0.357567
CG6876,0.339632
CG6877,0.210536
CG6879,0.368535
CG6884,0.306434
CG6885,0.132813
CG6896,0.468471
CG6897,0.293978
CG6904,0.268783
CG6907,0.348211
CG6908,0.075762
CG6910,0.106077
CG6914,0.292085
CG6915,0.181557
CG6930,0.221144
CG6931,0.466999
CG6932,0.249204
CG6934,0.359375
CG6937,0.194749
CG6939,0.201413
CG6946,0.323771
CG6948,0.153497
CG6949,0.20388
CG6950,0.297903
CG6951,0.140451
CG6954,0.186865
CG6957,0.339617
CG6958,0.310451
CG18259,0.444096
CG6961,0.151148
CG6966,0.077023
CG6967,0.118729
CG6971,0.272727
CG6972,0.457118
CG6983,0.342743
CG6985,0.255702
CG6987,0.14915
CG6990,0.436498
CG32708,0.442889
CG7004,0.39002
CG7009,0.170616
CG7010,0.435816
CG7014,0.499256
CG7020,0.250943
CG7023,0.168565
CG7024,0.32234
CG7028,0.339565
CG7034,0.286989
CG7035,0.213884
CG7037,0.226368
CG7038,0.449593
CG7044,0.337993
CG7051,0.344615
CG7053,0.240644
CG7054,0.263016
CG7057,0.109592
CG7061,0.231419
CG7065,0.541605
CG7067,0.199111
CG7069,0.233402
CG7070,0.444518
CG7083,0.03537
CG7092,0.300248
CG7093,0.175435
CG7094,0.341009
CG7095,0.19468
CG7097,0.187466
CG7099,0.203043
CG7101,0.144666
CG7107,0.172671
CG7109,0.383916
CG7110,0.292355
CG7111,0.164866
CG7112,0.300395
CG7120,0.2712
CG7122,0.257533
CG7125,0.23224
CG7127,0.218758
CG7128,0.28121
CG7129,0.244304
CG7131,0.37504
CG7133,0.294544
CG7134,0.159474
CG7137,0.21987
CG7138,0.199379
CG7139,0.316938
CG7140,0.327111
CG7145,0.296603
CG7146,0.26691
CG7152,0.348813
CG7158,0.196702
CG7161,0.412987
CG7164,0.150742
CG7168,0.273318
CG7172,0.149663
CG7175,0.339759
CG7177,0.336894
CG7182,0.367811
CG7183,0.01
CG7186,0.089047
CG7192,0.353088
CG7196,0.107236
CG7200,0.34179
CG7204,0.35389
CG7206,0.141675
CG7207,0.132866
CG7208,0.367199
CG7212,0.194517
CG7215,0.779259
CG7217,0.668497
CG7221,0.254626
CG7233,0.281486
CG7235,0.231895
CG7236,0.138228
CG7239,0.218813
CG7242,0.394986
CG7251,0.184443
CG7254,0.139597
CG7257,0.303461
CG7261,0.168557
CG7262,0.270581
CG7264,0.203423
CG7265,0.080956
CG7269,0.185482
CG7271,0.368812
CG7274,0.281639
CG7275,0.452477
CG7281,0.426978
CG7282,0.155292
CG7292,0.411986
CG7293,0.198261
CG7298,0.18522
CG7319,0.313039
CG7326,0.173292
CG7328,0.165299
CG7331,0.307484
CG7332,0.21236
CG7335,0.347962
CG7337,0.217069
CG7338,0.153965
CG7341,0.31881
CG7351,0.158254
CG7352,0.290446
CG7357,0.300548
CG7358,0.141432
CG7363,0.164419
CG7366,0.239831
CG7368,0.256863
CG7369,0.115857
CG7371,0.539784
CG7372,0.309554
CG7375,0.187295
CG7376,0.251904
CG7378,0.380656
CG7379,0.186668
CG7387,0.258161
CG7390,0.224234
CG7392,0.248474
CG7393,0.287077
CG7399,0.256833
CG7409,0.110676
CG7415,0.244334
CG7420,0.107235
CG7421,0.158388
CG7422,0.331797
CG7423,0.130026
CG7427,0.286717
CG7428,0.273387
CG7429,0.367809
CG7430,0.218539
CG7433,0.329708
CG7434,0.188076
CG7435,0.27775
CG7436,0.105169
CG7437,0.353096
CG7441,0.099035
CG7456,0.306219
CG7457,0.280502
CG7461,0.234804
CG7462,0.202262
CG33090,0.367755
CG7479,0.084876
CG7481,0.482529
CG7483,0.205465
CG7486,0.416676
CG7488,0.282774
CG7492,0.18412
CG7494,0.53556
CG7502,0.253054
CG7504,0.315735
CG7507,0.223418
CG7516,0.277274
CG7518,0.212501
CG7524,0.193126
CG7526,0.027162
CG7528,0.155078
CG7533,0.374455
CG7544,0.115633
CG7546,0.319765
CG7549,0.101588
CG7550,0.261641
CG7551,0.313751
CG7558,0.21696
CG7560,0.361071
CG7563,0.348387
CG7568,0.297467
CG7765,0.302127
CG7766,0.160936
CG7768,0.101879
CG7773,0.156111
CG7776,0.149748
CG7788,0.230024
CG7791,0.287441
CG7794,0.151757
CG7804,0.39749
CG7808,0.130503
CG7809,0.102008
CG7810,0.196457
CG7813,0.354671
CG7814,0.037731
CG7815,0.315656
CG33206,0.52102
CG7824,0.296844
CG7831,0.248116
CG7835,0.104407
CG7837,0.2782
CG7843,0.257581
CG7845,0.31249
CG7846,0.381399
CG7848,0.348702
CG7849,0.413093
CG7855,0.326042
CG7856,0.44522
CG7857,0.169579
CG7863,0.098101
CG32557,0.251861
CG7886,0.245325
CG7903,0.330605
CG7915,0.243741
CG7907,0.270715
CG7913,0.359897
CG7914,0.100811
CG7917,0.228905
CG7925,0.175102
CG7927,0.429824
CG7928,0.220949
CG7939,0.27444
CG7940,0.327874
CG7942,0.461033
CG7946,0.199403
CG7950,0.177901
CG7954,0.233201
CG7956,0.109337
CG7958,0.242258
CG7961,0.216154
CG7963,0.316844
CG7966,0.033697
CG7967,0.361807
CG7972,0.130231
CG7974,0.309929
CG7975,0.083971
CG7977,0.01
CG7980,0.25928
CG7986,0.142302
CG7987,0.173936
CG7988,0.425269
CG7989,0.153375
CG7991,0.151984
CG7993,0.462419
CG7995,0.254955
CG7998,0.285594
CG8001,0.469825
CG8003,0.237985
CG8004,0.213539
CG8005,0.217211
CG8006,0.088106
CG8010,0.320018
CG8014,0.158474
CG8031,0.31658
CG8032,0.395716
CG8036,0.405982
CG8038,0.23473
CG8042,0.239453
CG8043,0.318836
CG8049,0.054145
CG8057,0.114827
CG8060,0.388871
CG8064,0.347083
CG8065,0.340429
CG8067,0.65409
CG8069,0.061577
CG8070,0.150416
CG8073,0.246066
CG8079,0.200637
CG8085,0.336231
CG8086,0.369405
CG8089,0.06098
CG8091,0.262158
CG8092,0.031127
CG8094,0.232955
CG8097,0.250824
CG8100,0.399425
CG8107,0.351816
CG8108,0.229647
CG8110,0.367667
CG8114,0.306344
CG12220,0.143251
CG1009,0.335924
CG12788,0.797697
CG17767,0.911429
CG17752,0.376471
CG17975,0.01
CG31262,0.155741
CG6754,0.39396
CG17217,0.432754
CG1980,0.066833
CG13245,0.35954
CG9538,0.295528
CG15505,0.336672
CG13905,0.174955
CG4254,0.373464
CG5928,0.299364
CG6597,0.228943
CG14495,0.233589
CG6138,0.318794
CG10680,0.321852
CG8338,0.176058
CG8472,0.135219
CG8765,0.225994
CG9586,0.181152
CG10726,0.227299
CG10958,0.35739
CG11512,0.364759
CG11527,0.233091
CG11897,0.287521
CG13848,0.283281
CG14802,0.17332
CG16820,0.24882
CG1829,0.333984
CG18682,0.178787
CG2191,0.199191
CG31463,0.275241
CG3258,0.097541
CG5190,0.167851
CG5945,0.123421
CG18505,0.407736
CG2059,0.225417
CG3713,0.277314
CG10838,0.112319
CG13202,0.329023
CG14033,0.273687
CG15712,0.16923
CG32446,0.302466
CG9890,0.31831
CG6371,0.389419
CG8331,0.437586
CG15043,0.173177
CG11582,0.395448
CG12817,0.195375
CG10140,0.132249
CG15203,0.289869
CG4412,0.154532
CG7211,0.094694
CG33048,0.533166
CG7911,0.281146
CG14903,0.380461
CG31864,0.499694
CG16995,0.306353
CG8498,0.218873
CG8628,0.321576
CG9284,0.256704
CG15578,0.289611
CG7869,0.137268
CG33747,0.37286
CG33748,0.558409
CG32148,0.159902
CG7588,0.101717
CG8198,0.233314
CG8202,0.176907
CG8204,0.232092
CG8238,0.168598
CG8253,0.538199
CG8287,0.089515
CG8332,0.380256
CG8385,0.283864
CG8400,0.138267
CG8409,0.14225
CG8415,0.297546
CG8436,0.116095
CG8505,0.336692
CG8517,0.209583
CG33171,0.185153
CG8660,0.418106
CG8844,0.047505
CG8846,0.149931
CG8884,0.44998
CG8900,0.278756
CG8981,0.247219
CG8998,0.188319
CG9099,0.455376
CG9166,0.526407
CG9204,0.169588
CG9212,0.300827
CG9218,0.154283
CG9265,0.385178
CG9306,0.291315
CG9324,0.406907
CG9328,0.256285
CG9353,0.329742
CG9366,0.227741
CG9375,0.068617
CG9378,0.290178
CG9379,0.099794
CG9401,0.292036
CG9480,0.193357
CG9548,0.39482
CG9636,0.243197
CG32698,0.633762
CG9705,0.165424
CG9752,0.331093
CG9795,0.306013
CG9805,0.356019
CG9875,0.278876
CG9881,0.251469
CG9894,0.320803
CG9922,0.313406
CG9958,0.565887
CG9960,0.266587
CG9992,0.273592
CG10060,0.293901
CG10108,0.299828
CG10176,0.279057
CG10195,0.366149
CG10209,0.355861
CG10219,0.322562
CG10267,0.34652
CG10302,0.406607
CG10335,0.328646
CG10376,0.088138
CG10465,0.271905
CG10601,0.353498
CG10625,0.326731
CG10626,0.327247
CG10629,0.203595
CG10630,0.204125
CG10635,0.530813
CG10637,0.424122
CG10653,0.235687
CG10703,0.174175
CG10710,0.439094
CG10724,0.405363
CG10728,0.353335
CG10734,0.178616
CG1074,0.270487
CG10772,0.261342
CG10800,0.22417
CG1084,0.1469
CG10881,0.262735
CG1090,0.386118
CG10953,0.295798
CG10997,0.153793
CG1105,0.213288
CG11128,0.234745
CG11205,0.349247
CG33291,0.211723
CG11340,0.319255
CG11376,0.12189
CG1138,0.187886
CG1140,0.066132
CG11416,0.256946
CG11475,0.120917
CG1148,0.102709
CG11594,0.186733
CG11596,0.449418
CG11780,0.536795
CG11798,0.333893
CG11821,0.354355
CG11880,0.186965
CG11912,0.140118
CG11964,0.161043
CG11975,0.23768
CG11990,0.307658
CG12016,0.146871
CG12063,0.321303
CG12092,0.172433
CG12184,0.363816
CG12338,0.250114
CG12340,0.239018
CG12369,0.240329
CG12376,0.108907
CG12478,0.298156
CG12622,0.280845
CG12863,0.250569
CG12864,0.306528
CG12919,0.269482
CG12977,0.32027
CG32508,0.409405
CG13377,0.387728
CG13634,0.410188
CG13776,0.139585
CG13829,0.30683
CG13990,0.349982
CG14016,0.180241
CG14360,0.28187
CG14513,0.397137
CG14529,0.137647
CG14546,0.114009
CG1470,0.184989
CG14826,0.314023
CG1495,0.325968
CG32523,0.228593
CG14979,0.250865
CG15005,0.263562
CG15013,0.233708
CG15236,0.309103
CG1531,0.147288
CG15322,0.336508
CG15378,0.287223
CG15470,0.163554
CG15545,0.207914
CG15780,0.237947
CG1656,0.206091
CG16761,0.368866
CG33126,0.255778
CG1709,0.278987
CG17250,0.215797
CG17381,0.123418
CG17475,0.307635
CG17477,0.35897
CG17781,0.405497
CG18278,0.300765
CG18321,0.16601
CG18345,0.254315
CG18362,0.322874
CG18525,0.249359
CG1903,0.19735
CG1960,0.234904
CG1964,0.153574
CG2175,0.229654
CG2198,0.07041
CG2977,0.190135
CG30053,0.362105
CG30281,0.296088
CG3038,0.259152
CG30437,0.355545
CG30469,0.386122
CG31002,0.424413
CG31189,0.280534
CG31205,0.182933
CG31269,0.409852
CG31296,0.181359
CG31530,0.573154
CG32946,0.442299
CG31681,0.236482
CG31785,0.286237
CG32204,0.252316
CG32451,0.297939
CG32483,0.139841
CG3349,0.212682
CG3695,0.258611
CG3710,0.29409
CG3798,0.306616
CG3811,0.333365
CG3868,0.273523
CG3921,0.207251
CG3992,0.136881
CG34059,0.343281
CG4114,0.233778
CG4145,0.332652
CG4164,0.27353
CG4178,0.427955
CG32573,0.541002
CG4596,0.207172
CG4650,0.349726
CG4677,0.377923
CG4678,0.411339
CG4817,0.106634
CG4854,0.1675
CG4881,0.129287
CG4938,0.1403
CG32564,0.086424
CG5397,0.170715
CG5510,0.34273
CG5684,0.06963
CG5714,0.435871
CG5805,0.287969
CG5813,0.139294
CG5919,0.204959
CG6012,0.182251
CG6154,0.200935
CG6168,0.127474
CG6280,0.312049
CG6290,0.253375
CG6356,0.301371
CG6361,0.379657
CG6508,0.304784
CG6588,0.321131
CG6604,0.547329
CG6639,0.273066
CG6643,0.251072
CG6687,0.199173
CG6696,0.394108
CG6721,0.161506
CG6747,0.283459
CG6785,0.072473
CG6883,0.216762
CG6917,0.311033
CG7052,0.206066
CG13510,0.186437
CG13548,0.32701
CG13608,0.205842
CG13879,0.336748
CG14057,0.379689
CG14072,0.232931
CG14184,0.430201
CG14249,0.130554
CG14313,0.259338
CG14362,0.117928
CG14390,0.40279
CG14413,0.32392
CG14678,0.208877
CG33556,0.404277
CG14867,0.320022
CG14926,0.270964
CG15019,0.30041
CG15069,0.183138
CG15237,0.420578
CG15503,0.086034
CG15535,0.098377
CG15863,0.387067
CG15929,0.096553
CG1707,0.191596
CG17150,0.101868
CG17650,0.423065
CG18166,0.190002
CG18428,0.322554
CG18662,0.330127
CG2038,0.288556
CG30179,0.223547
CG30196,0.37102
CG17278,0.259247
CG14302,0.513352
CG4783,0.210988
CG9074,0.132695
CG8231,0.654957
CG15494,0.21143
CG32083,0.292551
CG10016,0.281613
CG10071,0.203441
CG10460,0.437164
CG10524,0.341089
CG10679,0.276618
CG10751,0.205171
CG10834,0.333058
CG11019,0.386814
CG32021,0.601282
CG11373,0.330075
CG11591,0.047251
CG11985,0.206857
CG12158,0.401568
CG12242,0.336594
CG12379,0.398798
CG8191,0.598902
CG12418,0.374865
CG12508,0.383415
CG12589,0.429854
CG12643,0.241037
CG12650,0.442992
CG12853,0.494848
CG12874,0.158514
CG12899,0.215535
CG13038,0.257038
CG13056,0.205428
CG13244,0.239363
CG13315,0.465653
CG13364,0.307651
CG12487,0.650161
CG13465,0.46568
CG13479,0.337328
CG13631,0.273291
CG13673,0.232759
CG13680,0.332739
CG13689,0.268155
CG13713,0.272597
CG13719,0.249976
CG13737,0.159633
CG13751,0.363783
CG13828,0.282503
CG13838,0.394911
CG13858,0.465746
CG14036,0.159639
CG33507,0.387452
CG14113,0.278262
CG14189,0.309285
CG14235,0.250964
CG14244,0.189653
CG14328,0.094622
CG14330,0.184172
CG14359,0.237298
CG14482,0.390031
CG14488,0.125156
CG14581,0.25592
CG14612,0.172456
CG14645,0.275967
CG14659,0.190692
CG14672,0.450707
CG14701,0.37545
CG33512,0.545026
CG14774,0.125849
CG14810,0.574859
CG14818,0.468361
CG14865,0.176607
CG15127,0.128268
CG15234,0.351368
CG15250,0.244163
CG15283,0.158586
CG15292,0.399485
CG15323,0.200747
CG15352,0.278649
CG15411,0.218472
CG15456,0.38016
CG15476,0.01
CG15527,0.436537
CG15563,0.197038
CG32774,0.266967
CG15577,0.225918
CG15579,0.242666
CG15705,0.23433
CG15715,0.450615
CG32647,0.179753
CG15758,0.2839
CG15785,0.14473
CG15829,0.304999
CG15867,0.163612
CG31230,0.682649
CG31397,0.220779
CG31410,0.388277
CG31451,0.266269
CG31468,0.300418
CG31477,0.476165
CG31749,0.372637
CG31788,0.414548
CG31816,0.265962
CG31820,0.261152
CG31840,0.279334
CG31841,0.195397
CG31856,0.053046
CG31870,0.30383
CG31925,0.248158
CG32027,0.195079
CG32368,0.080896
CG32431,0.136524
CG32440,0.136043
CG3450,0.173664
CG3694,0.361028
CG7123,0.27573
CG7187,0.311575
CG7300,0.354138
CG7309,0.296311
CG7490,0.365845
CG7525,0.569284
CG7556,0.138538
CG7656,0.264769
CG7664,0.073975
CG7771,0.245742
CG7779,0.330233
CG7826,0.121563
CG7943,0.191244
CG8146,0.442156
CG8171,0.154575
CG8306,0.270613
CG8420,0.285412
CG8446,0.259265
CG8491,0.176822
CG8543,0.307043
CG8613,0.284227
CG8749,0.356059
CG8913,0.27741
CG9015,0.097746
CG9047,0.331134
CG9083,0.217888
CG9095,0.128789
CG9307,0.345993
CG9559,0.290325
CG9631,0.173466
CG9650,0.251525
CG9761,0.080471
CG9764,0.01
CG9865,0.364397
CG9896,0.498926
CG10017,0.253876
CG10584,0.162231
CG13616,0.358402
CG17239,0.10896
CG2023,0.111266
CG3705,0.441485
CG4377,0.339055
CG5770,0.10155
CG8515,0.173247
CG9269,0.197027
CG10233,0.055194
CG10298,0.329938
CG10520,0.230855
CG1081,0.168157
CG10853,0.300707
CG10918,0.176303
CG11404,0.271593
CG11857,0.309418
CG13695,0.274864
CG13887,0.27335
CG13934,0.28364
CG13939,0.311794
CG14247,0.244755
CG14456,0.415308
CG14502,0.163416
CG14734,0.13519
CG14879,0.291645
